load_id,distance,posted_rate,rate_per_mile,posted_rate_iqr_flag,rate_per_mile_iqr_flag
TR-000498,781.4,1602.07,2.0502559508574354,False,False
TR-000499,2660.9,4535.54,1.7045135104663836,False,False
TR-000500,1080.6,2138.47,1.9789653895983712,False,False
TR-000501,317.8,723.96,2.27803650094399,False,False
TR-000502,3017.0,5043.58,1.6717202519058667,False,False
TR-000503,969.3,1941.05,2.002527597235118,False,False
TR-000504,1488.5,2845.28,1.911508229761505,False,False
TR-000505,2898.6,5317.78,1.8346029117505003,False,False
TR-000506,1788.1,3287.99,1.838817739500028,False,False
TR-000507,478.7,1032.73,2.157363693336119,False,False
TR-000508,597.1,1232.88,2.0647797688829344,False,False
TR-000509,1976.4,699.41,0.35388079336166767,False,True
TR-000510,367.2,755.87,2.0584694989106755,False,False
TR-000511,2707.3,4683.37,1.729904332730026,False,False
TR-000512,1420.7,2786.63,1.9614485816850848,False,False
TR-000513,1572.9,2758.77,1.7539385847797062,False,False
TR-000514,2756.1,4912.06,1.7822502811944416,False,False
TR-000515,123.8,310.13,2.5050888529886914,False,False
TR-000516,487.5,1141.98,2.342523076923077,False,False
TR-000517,1522.8,2758.93,1.8117480956133438,False,False
TR-000518,2106.1,4193.29,1.9910213190256874,False,False
TR-000519,774.5,1797.38,2.320697224015494,False,False
TR-000520,1293.3,2443.92,1.8896775690095107,False,False
TR-000521,564.7,1262.17,2.2351159907915705,False,False
TR-000522,185.1,496.19,2.6806591031874665,False,False
TR-000523,220.5,515.69,2.3387301587301588,False,False
TR-000524,2428.2,4015.64,1.6537517502676882,False,False
TR-000525,1270.9,2393.78,1.8835313557321582,False,False
TR-000526,1838.7,4017.83,2.185147114809376,False,False
TR-000527,1749.3,3045.22,1.7408220431029553,False,False
TR-000528,348.4,884.82,2.5396670493685423,False,False
TR-000529,971.7,2107.71,2.1690953998147577,False,False
TR-000530,668.4,1403.25,2.0994165170556554,False,False
TR-000531,1447.0,3093.39,2.1377954388389773,False,False
TR-000532,1624.7,3295.8,2.028559118606512,False,False
TR-000533,3125.2,5968.34,1.9097465762191221,False,False
TR-000534,1514.3,2791.23,1.8432477052103282,False,False
TR-000535,276.4,653.78,2.36534008683068,False,False
TR-000536,2832.7,4535.8,1.6012285099022137,False,False
TR-000537,481.8,1221.95,2.5362183478621834,False,False
TR-000538,1467.6,2694.75,1.8361610793131644,False,False
TR-000539,2100.6,4026.45,1.9168094830048557,False,False
TR-000540,1820.7,3237.36,1.778085351787774,False,False
TR-000541,796.1,1595.98,2.0047481472176862,False,False
TR-000542,255.2,605.11,2.3711206896551724,False,False
TR-000543,690.8,1384.93,2.0048204979733644,False,False
TR-000544,2006.3,3557.3,1.773064845735932,False,False
TR-000545,836.1,1530.74,1.8308097117569668,False,False
TR-000546,854.4,1559.14,1.8248361423220976,False,False
TR-000547,943.7,1859.52,1.9704567129384336,False,False
TR-000548,552.8,1144.93,2.071146888567294,False,False
TR-000549,2097.3,4052.8,1.932389262384971,False,False
TR-000550,248.9,629.17,2.5278023302531136,False,False
TR-000551,416.2,925.3,2.223209995194618,False,False
TR-000552,481.8,1037.91,2.1542341220423413,False,False
TR-000553,1918.2,3399.58,1.7722760921697425,False,False
TR-000554,171.0,417.29,2.440292397660819,False,False
TR-000555,2046.1,4082.18,1.9951028786471825,False,False
TR-000556,1604.9,2847.05,1.7739734562901115,False,False
TR-000557,924.1,1986.02,2.1491397034952926,False,False
TR-000558,1727.5,3435.21,1.9885441389290883,False,False
TR-000559,2917.7,5057.11,1.7332522192137643,False,False
TR-000560,2462.6,3929.81,1.5957971249898482,False,False
TR-000561,1794.6,3190.86,1.7780341023069208,False,False
TR-000562,360.0,828.5,2.301388888888889,False,False
TR-000563,370.4,830.7,2.242710583153348,False,False
TR-000564,380.0,731.62,1.9253157894736843,False,False
TR-000565,950.0,1844.18,1.9412421052631579,False,False
TR-000566,282.8,633.0,2.2383309759547383,False,False
TR-000567,2411.6,4203.2,1.742909271852712,False,False
TR-000568,1017.4,2047.74,2.012718694712011,False,False
TR-000569,702.3,1580.16,2.2499786416061514,False,False
TR-000570,1997.0,3370.3,1.6876815222834252,False,False
TR-000571,1534.5,3212.77,2.0936917562724013,False,False
TR-000572,826.9,1497.75,1.8112831055750394,False,False
TR-000573,2410.9,4131.48,1.713667095275623,False,False
TR-000574,990.2,1922.36,1.9413855786709753,False,False
TR-000575,962.0,1987.47,2.065977130977131,False,False
TR-000576,797.2,1519.76,1.9063723030607125,False,False
TR-000577,1442.6,2722.82,1.8874393456259533,False,False
TR-000578,617.1,1164.05,1.8863231242910385,False,False
TR-000579,598.2,1244.17,2.079856235372785,False,False
TR-000580,575.5,1128.45,1.9608166811468288,False,False
TR-000581,3034.7,5658.19,1.8644973143968102,False,False
TR-000582,520.5,1097.26,2.1080883765609992,False,False
TR-000583,1600.4,2935.39,1.834160209947513,False,False
TR-000584,943.2,1866.16,1.9785411365564036,False,False
TR-000585,70.0,188.87,2.6981428571428574,False,False
TR-000586,300.2,706.4,2.3530979347101932,False,False
TR-000587,1156.2,2136.04,1.8474658363604912,False,False
TR-000588,472.5,1165.9,2.4675132275132277,False,False
TR-000589,828.0,1604.65,1.9379830917874397,False,False
TR-000590,1221.2,2510.72,2.0559449721585326,False,False
TR-000591,1597.4,3067.69,1.9204269437836483,False,False
TR-000592,1569.1,3125.43,1.9918615767000192,False,False
TR-000593,632.1,1425.55,2.2552602436323363,False,False
TR-000594,761.3,1575.69,2.069735977932484,False,False
TR-000595,2329.6,3891.77,1.6705743475274726,False,False
TR-000596,2105.2,3545.66,1.6842390271708152,False,False
TR-000597,2281.5,4246.6,1.8613193074731538,False,False
TR-000598,756.0,1470.1,1.9445767195767194,False,False
TR-000599,547.7,1160.44,2.1187511411356583,False,False
TR-000600,742.1,1431.03,1.928351974127476,False,False
TR-000601,1121.8,2305.5,2.0551791763237657,False,False
TR-000602,448.0,944.69,2.108683035714286,False,False
TR-000603,580.5,1276.05,2.198191214470284,False,False
TR-000604,608.6,1408.8,2.31482090042721,False,False
TR-000605,792.9,1479.23,1.865594652541304,False,False
TR-000606,1840.5,3647.64,1.9818744906275467,False,False
TR-000607,2586.6,4380.0,1.6933426119229877,False,False
TR-000608,1324.2,2900.02,2.1900166138045614,False,False
TR-000609,411.3,889.46,2.162557743739363,False,False
TR-000610,1199.1,2385.35,1.9892836293887082,False,False
TR-000611,1062.4,2215.88,2.0857304216867467,False,False
TR-000612,1787.2,3572.24,1.9987914055505818,False,False
TR-000613,1120.8,2074.16,1.850606709493219,False,False
TR-000614,1114.8,2490.87,2.2343649085037676,False,False
TR-000615,639.6,1302.36,2.036210131332082,False,False
TR-000616,129.2,317.53,2.45766253869969,False,False
TR-000617,2378.5,4686.74,1.970460374185411,False,False
TR-000618,2159.5,4273.78,1.979059967585089,False,False
TR-000619,1084.5,1948.28,1.7964776394651913,False,False
TR-000620,232.3,626.16,2.6954799827808866,False,False
TR-000621,201.9,554.51,2.746458642892521,False,False
TR-000622,203.9,534.62,2.6219715546836686,False,False
TR-000623,1198.4,2426.53,2.024808077436582,False,False
TR-000624,1917.9,3517.21,1.833886021168987,False,False
TR-000625,857.7,1895.57,2.210061793167774,False,False
TR-000626,948.5,1876.39,1.978270954138113,False,False
TR-000627,768.9,1407.49,1.8305241253739108,False,False
TR-000628,1127.6,2018.9,1.7904398722951405,False,False
TR-000629,468.1,1099.33,2.3484939115573593,False,False
TR-000630,648.1,1256.2,1.938281129455331,False,False
TR-000631,1115.8,2210.88,1.9814303638644921,False,False
TR-000632,1519.6,2785.91,1.8333179784153726,False,False
TR-000633,116.2,289.18,2.4886402753872634,False,False
TR-000634,2376.2,4104.97,1.7275355609797158,False,False
TR-000635,1519.2,2798.24,1.8419167983149023,False,False
TR-000636,648.7,1332.18,2.053614922151996,False,False
TR-000637,286.1,670.17,2.3424327158336244,False,False
TR-000638,261.0,687.6,2.6344827586206896,False,False
TR-000639,2585.9,4515.56,1.7462237518852237,False,False
TR-000640,623.5,1292.97,2.073728949478749,False,False
TR-000641,2490.3,4336.14,1.7412119021804602,False,False
TR-000642,582.4,1264.33,2.1708962912087912,False,False
TR-000643,2274.3,3805.29,1.673169766521567,False,False
TR-000644,2644.3,4609.17,1.7430586544643194,False,False
TR-000645,1089.3,2171.37,1.993362709997246,False,False
TR-000646,1052.9,1860.64,1.7671573748694083,False,False
TR-000647,557.4,1137.07,2.0399533548618587,False,False
TR-000648,2139.5,3776.86,1.7653003038093014,False,False
TR-000649,467.0,1178.03,2.5225481798715204,False,False
TR-000650,817.9,1964.1,2.401393813424624,False,False
TR-000651,332.2,740.54,2.2291992775436484,False,False
TR-000652,506.7,1125.42,2.221077560686797,False,False
TR-000653,775.8,1683.77,2.170366073730343,False,False
TR-000654,605.2,1201.47,1.985244547257105,False,False
TR-000655,358.3,757.93,2.1153502651409433,False,False
TR-000656,181.1,475.02,2.6229707344008837,False,False
TR-000657,1149.1,2155.43,1.8757549386476373,False,False
TR-000658,1559.5,3096.17,1.985360692529657,False,False
TR-000659,1767.5,3135.94,1.7742234794908063,False,False
TR-000660,1610.0,3325.38,2.0654534161490683,False,False
TR-000661,759.4,1601.7,2.1091651303660788,False,False
TR-000662,794.3,1621.87,2.041885937303286,False,False
TR-000663,284.2,643.65,2.2647783251231526,False,False
TR-000664,1654.8,2947.03,1.7808979937152527,False,False
TR-000665,1443.3,2929.2,2.0295156932030762,False,False
TR-000666,979.3,1749.33,1.7863065454916778,False,False
TR-000667,896.3,1860.81,2.0761017516456546,False,False
TR-000668,490.4,1196.96,2.440783034257749,False,False
TR-000669,1089.7,2063.24,1.8934018537212074,False,False
TR-000670,874.1,1788.31,2.0458871982610685,False,False
TR-000671,728.5,1546.26,2.122525737817433,False,False
TR-000672,2260.6,3853.82,1.704777492701053,False,False
TR-000673,525.3,1147.84,2.1851132686084145,False,False
TR-000674,702.9,1525.45,2.1702233603642056,False,False
TR-000675,769.0,1630.94,2.120858257477243,False,False
TR-000676,2400.7,4491.65,1.8709751322530928,False,False
TR-000677,704.1,1551.58,2.203635847180798,False,False
TR-000678,352.7,875.08,2.4810887439750497,False,False
TR-000679,737.6,1461.34,1.9812093275488067,False,False
TR-000680,1153.2,2042.7,1.7713319458896981,False,False
TR-000681,1080.8,1943.6,1.798297557364915,False,False
TR-000682,547.2,1154.17,2.1092288011695906,False,False
TR-000683,310.8,806.58,2.5951737451737453,False,False
TR-000684,1322.6,2715.79,2.053372145773477,False,False
TR-000685,293.9,822.03,2.7969717591017353,False,False
TR-000686,426.2,1039.77,2.439629282027217,False,False
TR-000687,439.6,1095.64,2.492356687898089,False,False
TR-000688,2582.3,4402.1,1.704720597916586,False,False
TR-000689,208.9,597.97,2.86247008137865,False,False
TR-000690,1388.6,2841.59,2.0463704450525713,False,False
TR-000691,1205.2,2366.72,1.963757052771324,False,False
TR-000692,517.1,1187.07,2.295629472055695,False,False
TR-000693,309.9,806.89,2.6037108744756376,False,False
TR-000694,544.4,1173.16,2.15495958853784,False,False
TR-000695,432.6,1022.13,2.362760055478502,False,False
TR-000696,297.0,727.83,2.4506060606060607,False,False
TR-000697,872.8,1693.78,1.940627864344638,False,False
TR-000698,398.4,935.76,2.3487951807228917,False,False
TR-000699,2574.7,4400.37,1.709080669592574,False,False
TR-000700,1086.6,2085.78,1.9195472114853676,False,False
TR-000701,1399.9,2912.88,2.080777198371312,False,False
TR-000702,963.3,1868.87,1.9400705906778781,False,False
TR-000703,2666.2,4807.46,1.8031130447828372,False,False
TR-000704,570.9,1135.18,1.9884042739534071,False,False
TR-000705,526.7,1197.56,2.2737041959369657,False,False
TR-000706,2571.8,4861.17,1.8901819737149077,False,False
TR-000707,157.5,428.91,2.7232380952380955,False,False
TR-000708,782.0,1665.76,2.1301278772378516,False,False
TR-000709,124.1,350.08,2.8209508460918613,False,False
TR-000710,552.5,1139.35,2.0621719457013574,False,False
TR-000711,1743.0,3593.36,2.0615949512335057,False,False
TR-000712,534.7,1323.88,2.4759304282775387,False,False
TR-000713,410.2,1018.59,2.4831545587518287,False,False
TR-000714,524.3,1060.23,2.0221819568949075,False,False
TR-000715,2022.2,3557.73,1.7593363663336958,False,False
TR-000716,3096.7,5805.26,1.8746601220654247,False,False
TR-000717,2926.8,5500.67,1.879414377477108,False,False
TR-000718,283.2,699.34,2.4694209039548025,False,False
TR-000719,697.9,1397.56,2.00252185126809,False,False
TR-000720,1058.6,2049.39,1.935943699225392,False,False
TR-000721,2087.2,3668.8,1.7577615944806442,False,False
TR-000722,218.5,499.85,2.287643020594966,False,False
TR-000723,462.8,1100.33,2.3775496974935173,False,False
TR-000724,2420.1,4168.88,1.7226065038634768,False,False
TR-000725,598.1,1376.13,2.30083598060525,False,False
TR-000726,854.7,1619.74,1.895097695097695,False,False
TR-000727,766.1,1690.71,2.2069051037723533,False,False
TR-000728,1476.8,2755.32,1.8657367280606718,False,False
TR-000729,308.7,807.47,2.6157110463232915,False,False
TR-000730,456.6,1027.12,2.249496276828734,False,False
TR-000731,1152.0,2159.86,1.8748784722222223,False,False
TR-000732,374.5,832.5,2.2229639519359146,False,False
TR-000733,2497.6,4991.6,1.998558616271621,False,False
TR-000734,217.2,520.3,2.39548802946593,False,False
TR-000735,357.3,792.4,2.2177441925552754,False,False
TR-000736,1094.8,1978.37,1.8070606503470954,False,False
TR-000737,2331.9,4080.68,1.7499378189459238,False,False
TR-000738,977.9,1789.74,1.8301871356989468,False,False
TR-000739,1958.4,3379.58,1.7256842320261436,False,False
TR-000740,1917.0,3458.32,1.8040271257172666,False,False
TR-000741,683.3,1452.49,2.125698814576321,False,False
TR-000742,2667.4,4940.98,1.8523581015220811,False,False
TR-000743,2197.3,3725.86,1.6956537568834478,False,False
TR-000744,512.2,1184.64,2.3128465443186257,False,False
TR-000745,537.4,1124.0,2.091551916635653,False,False
TR-000746,899.8,1973.93,2.193743054012003,False,False
TR-000747,1643.2,3065.11,1.8653298442064266,False,False
TR-000748,836.5,1449.49,1.7328033472803348,False,False
TR-000749,401.1,892.76,2.2257791074545,False,False
TR-000750,522.4,1030.62,1.972856049004594,False,False
TR-000751,298.4,772.77,2.589711796246649,False,False
TR-000752,1251.6,2434.87,1.9454058804729946,False,False
TR-000753,2336.2,4119.08,1.7631538395685302,False,False
TR-000754,421.9,1025.74,2.431239630244134,False,False
TR-000755,715.8,1362.31,1.903199217658564,False,False
TR-000756,1951.0,3619.85,1.8553818554587391,False,False
TR-000757,524.9,993.31,1.892379500857306,False,False
TR-000758,344.8,780.88,2.2647331786542924,False,False
TR-000759,290.3,717.74,2.4724078539441954,False,False
TR-000760,503.7,1176.53,2.3357752630534048,False,False
TR-000761,934.8,1773.58,1.8972828412494651,False,False
TR-000762,755.7,1519.13,2.0102289268228133,False,False
TR-000763,196.5,448.43,2.282086513994911,False,False
TR-000764,1930.5,3797.28,1.966993006993007,False,False
TR-000765,2008.9,3651.12,1.8174722484942007,False,False
TR-000766,2027.1,3808.18,1.8786345024912436,False,False
TR-000767,2167.1,3867.95,1.7848507221632597,False,False
TR-000768,678.1,1583.33,2.3349505972570417,False,False
TR-000769,836.1,1646.42,1.969166367659371,False,False
TR-000770,1940.7,3462.14,1.7839645488741174,False,False
TR-000771,1441.2,2627.36,1.823036358590064,False,False
TR-000772,837.2,1545.1,1.8455566172957476,False,False
TR-000773,1364.4,2444.36,1.7915274113163295,False,False
TR-000774,1052.1,1969.46,1.8719323258245415,False,False
TR-000775,475.4,1088.93,2.290555321834245,False,False
TR-000776,189.3,477.12,2.520443740095087,False,False
TR-000777,1971.5,3436.87,1.7432766928734467,False,False
TR-000778,641.9,1332.62,2.0760554603520798,False,False
TR-000779,1305.6,2434.39,1.8645756740196078,False,False
TR-000780,505.3,1110.62,2.197941816742529,False,False
TR-000781,198.4,531.07,2.676764112903226,False,False
TR-000782,2095.5,3606.03,1.7208446671438797,False,False
TR-000783,524.9,1181.38,2.2506763192989143,False,False
TR-000784,926.3,1862.99,2.01121666846594,False,False
TR-000785,2144.4,3812.78,1.7780171609774296,False,False
TR-000786,861.5,4587.83,5.325397562391178,False,True
TR-000787,1319.7,2638.32,1.999181632189134,False,False
TR-000788,1239.1,2393.25,1.9314421757727385,False,False
TR-000789,794.6,1458.26,1.835212685627989,False,False
TR-000790,496.4,1039.4,2.0938759065269945,False,False
TR-000791,644.0,1309.25,2.032996894409938,False,False
TR-000792,637.7,1296.47,2.033040614709111,False,False
TR-000793,299.3,719.3,2.4032743067156694,False,False
TR-000794,142.6,353.86,2.4814866760168304,False,False
TR-000795,921.7,2007.2,2.17771509167842,False,False
TR-000796,2045.3,3683.8,1.8011049723756907,False,False
TR-000797,430.7,838.15,1.9460181100534015,False,False
TR-000798,1044.0,1945.39,1.8634003831417625,False,False
TR-000799,343.7,805.1,2.342449810881583,False,False
TR-000800,1386.7,2858.12,2.061094685223913,False,False
TR-000801,2176.6,4462.71,2.0503124138564734,False,False
TR-000802,1713.0,3026.68,1.7668884997081142,False,False
TR-000803,1179.4,2233.44,1.8937086654230963,False,False
TR-000804,890.5,1794.75,2.015440763615946,False,False
TR-000805,988.6,2072.55,2.0964495245802146,False,False
TR-000806,282.3,754.14,2.6714133900106267,False,False
TR-000807,676.1,1307.76,1.9342700783907705,False,False
TR-000808,2016.7,3523.51,1.747166162542768,False,False
TR-000809,1808.1,3776.66,2.088745091532548,False,False
TR-000810,533.3,1178.44,2.209713107069192,False,False
TR-000811,656.8,1469.73,2.2377131546894033,False,False
TR-000812,1129.6,2109.37,1.8673601274787537,False,False
TR-000813,1889.3,3435.6,1.8184512782512041,False,False
TR-000814,1059.0,2206.81,2.083862134088763,False,False
TR-000815,240.1,594.06,2.474219075385256,False,False
TR-000816,877.4,1654.88,1.8861180761340326,False,False
TR-000817,969.9,1859.19,1.9168883390040212,False,False
TR-000818,938.3,1724.52,1.8379196419055739,False,False
TR-000819,1024.5,1897.54,1.8521620302586628,False,False
TR-000820,722.3,1349.56,1.8684203239651116,False,False
TR-000821,631.8,1243.7,1.9685026907249132,False,False
