load_id,pickup,delivery,distance,equipment,weight,date,market_index,quote_signal,posted_rate,rate_per_mile
TR-025844,San Antonio,Baton Rouge,432.7,Reefer,40538.0,2025-06-12,1.3819,2.97132,1281.58,2.9618211231800324
TR-043335,Fort Wayne,Toledo,92.6,Reefer,27702.0,2025-10-02,0.94899,1.19344,274.24,2.9615550755939526
TR-028875,Cincinnati,Dayton,237.5,Reefer,36420.0,2025-07-01,1.28347,1.1891,703.33,2.9613894736842106
TR-012195,Greensboro,Columbia,130.8,Flatbed,27325.0,2025-03-19,1.14932,2.98011,387.27,2.960779816513761
TR-022497,Lexington,Cincinnati,143.5,Reefer,25389.0,2025-05-22,1.43687,1.22095,424.87,2.960766550522648
TR-040577,Phoenix,Los Angeles,71.3,Flatbed,25735.0,2025-09-14,0.81498,2.95608,211.07,2.9603085553997195
TR-025215,Greensboro,Lexington,185.0,Reefer,29848.0,2025-06-08,1.18596,2.95872,547.59,2.9599459459459463
TR-000200,Lubbock,San Antonio,135.0,Reefer,20524.0,2025-01-02,1.02378,2.93631,399.56,2.9597037037037035
TR-026672,Tulsa,Shreveport,199.0,Flatbed,25470.0,2025-06-17,1.27323,2.9274,588.91,2.9593467336683417
TR-012481,New Orleans,Shreveport,70.0,Dry Van,23843.0,2025-03-20,1.21639,2.96871,207.13,2.959
TR-047348,Oklahoma City,San Antonio,202.9,Reefer,21691.0,2025-10-27,0.86973,1.20484,600.37,2.9589452932479055
TR-012403,Houston,Shreveport,235.4,Flatbed,35469.0,2025-03-20,1.21099,2.98209,696.49,2.95875106202209
TR-028863,Chattanooga,Cincinnati,174.7,Flatbed,47500.0,2025-07-01,1.2358,1.21836,516.87,2.9586147681740127
TR-029457,Montgomery,Atlanta,289.2,Reefer,38437.0,2025-07-05,1.20306,1.15696,855.4,2.9578146611341634
TR-008954,New York,Philadelphia,104.0,Reefer,31038.0,2025-02-27,1.10916,2.91236,307.61,2.9577884615384615
TR-020682,Lubbock,San Antonio,124.6,Dry Van,41116.0,2025-05-10,1.25236,1.16497,368.36,2.956340288924559
TR-022791,Nashville,Lexington,255.6,Reefer,33894.0,2025-05-24,1.26647,1.1616,755.57,2.956064162754304
TR-023134,St. Louis,Indianapolis,81.7,Dry Van,34857.0,2025-05-26,1.24097,1.20572,241.39,2.9545899632802937
TR-022210,Lubbock,Austin,70.0,Dry Van,16945.0,2025-05-20,1.33353,1.17219,206.82,2.9545714285714286
TR-024782,Cincinnati,Atlanta,216.1,Flatbed,43311.0,2025-06-05,1.3783,2.9763,638.45,2.954419250347062
TR-047497,Chattanooga,Birmingham,169.4,Flatbed,34018.0,2025-10-29,1.00552,1.22012,500.4,2.953955135773317
TR-007063,Shreveport,Baton Rouge,192.6,Reefer,27317.0,2025-02-14,1.02898,2.96065,568.89,2.9537383177570096
TR-034768,Nashville,Chattanooga,70.9,Dry Van,28792.0,2025-08-07,1.10152,2.14473,209.4,2.9534555712270802
TR-018051,Chattanooga,Atlanta,81.3,Dry Van,32102.0,2025-04-24,1.33519,1.20849,240.1,2.953259532595326
TR-009823,Cincinnati,Lexington,127.6,Flatbed,33351.0,2025-03-04,1.06151,2.96069,376.82,2.9531347962382446
TR-038556,El Paso,Albuquerque,171.2,Flatbed,37939.0,2025-09-01,0.82694,2.93938,505.53,2.9528621495327103
TR-024027,Lubbock,San Antonio,130.1,Dry Van,36431.0,2025-06-01,1.25299,2.97095,384.11,2.952421214450423
TR-021295,Nashville,Louisville,183.9,Reefer,24505.0,2025-05-15,1.44031,1.18514,542.92,2.9522566612289283
TR-027120,Oklahoma City,San Antonio,196.2,Dry Van,44413.0,2025-06-20,1.36624,2.95556,579.22,2.952191641182467
TR-036368,Corpus Christi,Houston,201.5,Reefer,35457.0,2025-08-18,0.88733,1.83474,594.86,2.9521588089330026
TR-003181,Shreveport,Tulsa,206.5,Reefer,34925.0,2025-01-21,0.95271,2.96322,609.51,2.9516222760290556
TR-042513,San Antonio,Lubbock,126.7,Dry Van,31647.0,2025-09-26,0.90788,2.94331,373.96,2.9515390686661402
TR-047620,Nashville,Cincinnati,182.8,Flatbed,33719.0,2025-10-29,1.00141,1.17692,539.46,2.95109409190372
TR-014276,Boston,Hartford,179.4,Reefer,29054.0,2025-03-31,1.01535,2.96481,529.39,2.9508918617614266
TR-014571,San Antonio,Oklahoma City,199.3,Reefer,25061.0,2025-04-02,1.18753,1.18407,588.1,2.950827897641746
TR-044475,Corpus Christi,Oklahoma City,348.9,Reefer,39170.0,2025-10-09,1.02401,1.22034,1029.53,2.9507881914588707
TR-023067,Indianapolis,Milwaukee,96.9,Dry Van,38661.0,2025-05-26,1.22203,1.16515,285.92,2.950670794633643
TR-025125,Richmond,Harrisburg,186.5,Reefer,37995.0,2025-06-07,1.27625,2.94735,550.3,2.950670241286863
TR-040095,Indianapolis,Louisville,133.1,Dry Van,42651.0,2025-09-11,1.03217,2.91852,392.73,2.9506386175807666
TR-026301,Nashville,Mobile,289.3,Reefer,38183.0,2025-06-15,1.21148,2.95352,853.47,2.950120981679917
TR-023982,Birmingham,Mobile,187.7,Reefer,20215.0,2025-05-31,1.27053,1.16437,553.67,2.9497602557272242
TR-020349,Savannah,Columbia,128.9,Flatbed,29734.0,2025-05-08,1.39351,1.1418,380.22,2.9497284716834757
TR-028109,Buffalo,Syracuse,150.3,Reefer,25471.0,2025-06-26,1.39028,2.94161,443.33,2.949634065202927
TR-042111,Buffalo,Syracuse,165.0,Reefer,43759.0,2025-09-24,0.97593,2.95533,486.64,2.949333333333333
TR-020986,Tampa,Montgomery,264.6,Reefer,35395.0,2025-05-13,1.28227,1.18123,780.33,2.949092970521542
TR-017245,San Francisco,Fresno,228.2,Reefer,43818.0,2025-04-19,1.21179,1.23705,672.96,2.9489921121822964
TR-025152,Grand Rapids,Green Bay,106.3,Reefer,20531.0,2025-06-08,1.17669,2.92176,313.47,2.9489181561618065
TR-029159,Providence,Boston,171.1,Flatbed,43166.0,2025-07-03,1.37381,1.19321,504.55,2.9488603156049096
TR-018799,Lexington,Greensboro,191.2,Flatbed,39161.0,2025-04-29,1.3301,1.24138,563.8,2.948744769874477
TR-039277,Atlanta,Cincinnati,201.5,Reefer,29232.0,2025-09-06,0.90746,2.94483,594.15,2.94863523573201
TR-008191,New Orleans,Baton Rouge,184.2,Reefer,28891.0,2025-02-22,0.97456,2.99133,543.13,2.9485884907709012
TR-028017,Atlanta,Little Rock,403.1,Reefer,38374.0,2025-06-25,1.33133,2.96956,1188.48,2.94835028528901
TR-010060,Louisville,Atlanta,226.0,Reefer,34041.0,2025-03-06,1.17202,2.96228,666.25,2.9480088495575223
TR-023609,Atlanta,Nashville,139.6,Dry Van,41407.0,2025-05-29,1.3904,1.19844,411.54,2.9479942693409744
TR-024475,Mobile,Jacksonville,265.9,Reefer,35815.0,2025-06-03,1.24638,2.95706,783.85,2.9479127491538177
TR-010144,Savannah,Greensboro,225.5,Reefer,34448.0,2025-03-06,1.1547,2.96988,664.75,2.9478935698447892
TR-014836,Milwaukee,Kansas City,198.3,Reefer,39627.0,2025-04-04,1.20129,1.23724,584.56,2.947856782652546
TR-034700,Chattanooga,Lexington,213.9,Reefer,28273.0,2025-08-07,1.12941,1.78525,630.52,2.9477325853202427
TR-021314,Toledo,Fort Wayne,89.5,Flatbed,30281.0,2025-05-15,1.37713,1.19066,263.81,2.9475977653631285
TR-046657,Hartford,Philadelphia,70.0,Dry Van,40162.0,2025-10-23,1.06751,1.21286,206.33,2.947571428571429
TR-011557,Shreveport,Houston,229.2,Reefer,29602.0,2025-03-15,1.05057,2.93618,675.46,2.9470331588132637
TR-024756,Bakersfield,Las Vegas,112.1,Dry Van,43106.0,2025-06-05,1.38849,2.96156,330.35,2.9469223907225697
TR-046472,San Antonio,Austin,102.4,Dry Van,30698.0,2025-10-22,1.02831,1.25053,301.74,2.9466796875
TR-038705,Atlanta,Lexington,206.1,Reefer,30575.0,2025-09-02,0.89075,2.95174,607.3,2.9466278505579813
TR-042829,Harrisburg,Richmond,173.3,Flatbed,28455.0,2025-09-28,0.78097,2.92727,510.64,2.9465666474321983
TR-006736,Nashville,Atlanta,130.4,Reefer,27832.0,2025-02-12,1.03166,2.91648,384.22,2.9464723926380367
TR-030117,Atlanta,Cincinnati,194.7,Flatbed,36614.0,2025-07-09,1.40048,1.19179,573.61,2.9461222393425786
TR-004865,Jacksonville,Montgomery,152.1,Reefer,39715.0,2025-01-31,0.99686,2.95691,448.08,2.945956607495069
TR-042404,Chattanooga,Atlanta,90.0,Dry Van,32309.0,2025-09-25,0.962,2.93249,265.12,2.945777777777778
TR-025491,Baton Rouge,Tulsa,301.9,Flatbed,34250.0,2025-06-10,1.26808,2.9577,889.33,2.9457767472673075
TR-016831,Chattanooga,Louisville,194.3,Reefer,28839.0,2025-04-16,1.34092,1.18394,572.36,2.945753988677303
TR-017151,Columbia,Savannah,128.3,Flatbed,37383.0,2025-04-18,1.31298,1.23816,377.94,2.9457521434138734
TR-032169,Cincinnati,Lexington,128.8,Flatbed,-31390.0,2025-07-22,1.2236,1.16136,379.37,2.945419254658385
TR-021006,Greensboro,Columbia,123.5,Flatbed,29436.0,2025-05-13,1.29425,1.21849,363.72,2.945101214574899
TR-029222,Cincinnati,Nashville,188.7,Flatbed,33924.0,2025-07-03,1.36898,1.18662,555.72,2.9449920508744043
TR-021204,Phoenix,Los Angeles,80.4,Dry Van,40652.0,2025-05-14,1.3873,1.16138,236.67,2.94365671641791
TR-024828,Baton Rouge,Mobile,343.1,Flatbed,47230.0,2025-06-05,1.40696,2.91473,1009.89,2.943427572136403
TR-023276,Lexington,Atlanta,214.6,Reefer,34591.0,2025-05-27,1.31494,1.16824,631.54,2.94287045666356
TR-014759,Indianapolis,Cincinnati,196.0,Reefer,36199.0,2025-04-03,1.2314,1.22687,576.74,2.9425510204081635
TR-039650,Indianapolis,Cincinnati,197.1,Reefer,42071.0,2025-09-08,0.81613,2.95977,579.86,2.9419583967529173
TR-015861,Jacksonville,Savannah,208.7,Reefer,34427.0,2025-04-10,1.23402,1.25136,613.93,2.9416866315285097
TR-026905,Indianapolis,Cincinnati,183.8,Flatbed,22376.0,2025-06-19,1.40882,2.8979,540.67,2.9416213275299232
TR-043254,Baton Rouge,Shreveport,176.0,Dry Van,46893.0,2025-10-01,0.95413,1.24262,517.66,2.9412499999999997
TR-025144,Fresno,Bakersfield,219.1,Reefer,42923.0,2025-06-07,1.27818,2.94607,644.37,2.9409858512094935
TR-022476,Houston,Baton Rouge,180.0,Flatbed,16164.0,2025-05-22,1.45057,1.21115,529.33,2.9407222222222225
TR-000830,Indianapolis,St. Louis,82.9,Flatbed,35525.0,2025-01-06,0.8391,2.93462,243.77,2.940530759951749
TR-037707,Houston,Shreveport,252.2,Reefer,37456.0,2025-08-27,1.05431,1.89815,741.58,2.940444091990484
TR-044921,Jacksonville,Birmingham,214.0,Reefer,35628.0,2025-10-12,0.9151,1.1998,629.25,2.9404205607476634
TR-011965,Greensboro,Lexington,177.2,Reefer,37378.0,2025-03-17,0.99712,2.87129,521.03,2.940349887133183
TR-028425,Birmingham,Greensboro,356.0,Reefer,37853.0,2025-06-28,1.24288,2.92159,1046.69,2.940140449438202
TR-047236,Hartford,New York,117.3,Reefer,24062.0,2025-10-27,0.82927,1.1789,344.85,2.939897698209719
TR-022568,Chattanooga,Louisville,189.5,Reefer,24851.0,2025-05-23,1.38258,1.21395,557.0,2.9393139841688654
TR-032205,Corpus Christi,Baton Rouge,293.9,Reefer,30548.0,2025-07-22,1.19963,1.17983,863.79,2.9390609050697516
TR-003625,Nashville,Cincinnati,186.8,Reefer,39603.0,2025-01-23,1.03482,2.96093,548.99,2.938918629550321
TR-037519,Shreveport,Baton Rouge,197.6,Flatbed,32101.0,2025-08-25,0.88397,2.18256,580.73,2.9389170040485832
TR-010957,Baton Rouge,Tulsa,297.1,Reefer,47500.0,2025-03-11,1.02003,2.92872,873.0,2.938404577583305
TR-027048,Lubbock,San Antonio,134.1,Dry Van,23886.0,2025-06-20,1.36614,2.95213,394.03,2.938329604772558
TR-041333,Chattanooga,Atlanta,84.9,Dry Van,36464.0,2025-09-19,0.92634,2.95814,249.46,2.938280329799764
TR-040799,Montgomery,Jacksonville,145.1,Flatbed,31295.0,2025-09-15,0.79699,2.96527,426.34,2.938249483115093
TR-043729,Baton Rouge,Tulsa,298.9,Flatbed,39152.0,2025-10-04,0.96483,1.22597,878.24,2.9382402141184345
TR-028341,Columbia,Montgomery,352.0,Flatbed,47500.0,2025-06-27,1.30971,2.90637,1034.06,2.9376704545454544
TR-024861,Lubbock,San Antonio,121.5,Dry Van,25008.0,2025-06-06,1.37692,2.87592,356.92,2.93761316872428
TR-007417,Atlanta,Nashville,131.8,Flatbed,47500.0,2025-02-16,0.94245,2.94332,387.17,2.9375569044006067
TR-022292,Shreveport,Tulsa,208.0,Flatbed,24202.0,2025-05-21,1.37456,1.23903,610.99,2.937451923076923
TR-006440,Mobile,Montgomery,175.8,Reefer,47500.0,2025-02-10,0.87005,2.94757,516.39,2.937372013651877
TR-027886,Nashville,Kansas City,392.4,Reefer,43615.0,2025-06-25,1.40204,2.95932,1152.6,2.937308868501529
TR-034146,Birmingham,Montgomery,186.1,Flatbed,47090.0,2025-08-03,0.93608,2.09151,546.61,2.9371843095110157
TR-007426,Lexington,Cincinnati,124.4,Reefer,31256.0,2025-02-16,0.89628,2.92324,365.37,2.937057877813505
TR-030180,Houston,Dallas,122.1,Dry Van,23614.0,2025-07-09,1.274,1.21287,358.61,2.9370188370188375
TR-044278,Dayton,Fort Wayne,127.0,Flatbed,39736.0,2025-10-08,1.07986,1.24246,372.9,2.9362204724409446
TR-020895,Hartford,Philadelphia,73.0,Dry Van,43835.0,2025-05-12,1.25312,1.17116,214.33,2.936027397260274
TR-028828,Nashville,Memphis,111.4,Dry Van,35123.0,2025-07-01,1.23796,1.26112,327.04,2.9357271095152604
TR-024172,Toledo,Fort Wayne,94.4,Reefer,28109.0,2025-06-01,1.21532,2.96108,277.13,2.9356991525423726
TR-025983,Shreveport,Nashville,390.6,Reefer,40277.0,2025-06-13,1.33328,2.94695,1146.68,2.9356886840757808
TR-020835,Shreveport,Mobile,302.7,Reefer,35316.0,2025-05-11,1.23666,1.24676,888.56,2.9354476379253387
TR-014754,Greensboro,Columbia,144.3,Reefer,30190.0,2025-04-03,1.22529,1.27251,423.56,2.9352737352737353
TR-026070,Boston,Philadelphia,233.6,Reefer,35130.0,2025-06-14,1.29014,2.94305,685.59,2.9348886986301372
TR-000841,Montgomery,Jacksonville,133.4,Reefer,36484.0,2025-01-06,0.81131,2.90558,391.49,2.9347076461769115
TR-031478,Mobile,Tampa,299.9,Reefer,32767.0,2025-07-17,1.32214,1.24896,879.94,2.934111370456819
TR-045671,Nashville,Mobile,295.0,Reefer,43934.0,2025-10-17,1.02383,1.19571,865.48,2.933830508474576
TR-029040,Atlanta,Cincinnati,215.8,Flatbed,32749.0,2025-07-02,1.32131,1.18837,632.86,2.932622798887859
TR-027169,Nashville,Montgomery,359.6,Reefer,33963.0,2025-06-20,1.34649,2.92881,1054.47,2.93234149054505
TR-020494,Charleston,Savannah,203.3,Reefer,30800.0,2025-05-09,1.35077,1.22237,595.98,2.931529758976881
TR-026661,Milwaukee,Kansas City,191.4,Reefer,22176.0,2025-06-17,1.23777,2.94341,561.08,2.931452455590387
TR-025130,Hartford,Philadelphia,70.8,Dry Van,34933.0,2025-06-07,1.2671,2.93495,207.54,2.93135593220339
TR-029638,Raleigh,Charleston,188.2,Reefer,26568.0,2025-07-06,1.1864,1.21792,551.68,2.9313496280552602
TR-019340,Houston,San Antonio,291.7,Flatbed,38105.0,2025-05-02,1.34977,1.26672,854.97,2.930990743914981
TR-017752,Baton Rouge,Corpus Christi,289.9,Reefer,33777.0,2025-04-22,1.27558,1.23791,849.69,2.9309761986892036
TR-037547,Lexington,Louisville,180.7,Reefer,30301.0,2025-08-26,0.94269,1.70679,529.58,2.930713890426121
TR-011995,Charleston,Raleigh,189.5,Reefer,33295.0,2025-03-17,0.99412,2.92697,555.37,2.930712401055409
TR-035165,Austin,San Antonio,112.4,Dry Van,39428.0,2025-08-10,0.89642,2.08178,329.37,2.9303380782918147
TR-026650,Greensboro,Atlanta,278.7,Flatbed,40196.0,2025-06-17,1.29055,2.92948,816.63,2.930139935414424
TR-040091,Madison,Kansas City,217.5,Reefer,32374.0,2025-09-11,1.04554,2.96911,637.22,2.929747126436782
TR-032392,Indianapolis,Nashville,281.7,Reefer,37746.0,2025-07-23,1.2834,1.18621,825.08,2.9289314873979415
TR-006451,Austin,Oklahoma City,229.1,Reefer,35085.0,2025-02-10,0.88751,2.90339,670.76,2.9278044522042777
TR-036468,Atlanta,Lexington,220.8,Reefer,37439.0,2025-08-18,0.89166,2.34971,646.37,2.9274003623188403
TR-023084,Oklahoma City,Houston,296.1,Reefer,31230.0,2025-05-26,1.23307,1.24318,866.71,2.9270854441067207
TR-044656,Nashville,Indianapolis,272.9,Reefer,39882.0,2025-10-10,1.00359,1.21874,798.7,2.9267130817149143
TR-027373,Indianapolis,Milwaukee,104.6,Dry Van,31247.0,2025-06-21,1.28572,2.9377,306.13,2.9266730401529637
TR-032276,Oklahoma City,Lubbock,202.0,Dry Van,35657.0,2025-07-23,1.31992,1.21945,591.14,2.926435643564356
TR-018602,Philadelphia,Baltimore,107.2,Flatbed,30016.0,2025-04-27,1.15839,1.24512,313.68,2.9261194029850746
TR-039971,Memphis,Shreveport,307.3,Reefer,35389.0,2025-09-10,0.95384,2.96361,899.18,2.926065733810608
TR-028938,Cincinnati,Lexington,138.3,Reefer,23670.0,2025-07-01,1.18301,1.24479,404.65,2.9258857556037596
TR-036356,Atlanta,Birmingham,132.5,Flatbed,34504.0,2025-08-18,0.92027,1.87485,387.66,2.925735849056604
TR-023856,Baton Rouge,Tulsa,286.3,Reefer,26772.0,2025-05-31,1.28179,1.20986,837.54,2.925392944463849
TR-020681,San Antonio,Lubbock,115.3,Dry Van,23264.0,2025-05-10,1.27815,1.21012,337.2,2.924544666088465
TR-010255,New York,Philadelphia,104.6,Reefer,28432.0,2025-03-07,1.09434,2.92397,305.88,2.924282982791587
TR-010269,Houston,Oklahoma City,306.9,Reefer,36084.0,2025-03-07,1.13553,2.90927,897.46,2.924275008145976
TR-012860,Lubbock,San Antonio,123.5,Dry Van,34359.0,2025-03-23,0.99997,2.91007,361.11,2.9239676113360327
TR-008836,Tulsa,Houston,229.8,Reefer,33827.0,2025-02-26,1.1068,2.93329,671.92,2.9239338555265446
TR-015648,Atlanta,Columbia,227.7,Reefer,32866.0,2025-04-09,1.20733,1.22279,665.72,2.9236714975845413
TR-021638,Mobile,Shreveport,293.8,Reefer,34956.0,2025-05-17,1.31386,1.22216,858.92,2.9234853641933287
TR-030167,Lexington,Atlanta,219.6,Flatbed,42278.0,2025-07-09,1.32623,1.23106,641.98,2.9234061930783244
TR-039558,Chattanooga,Cincinnati,171.0,Flatbed,39745.0,2025-09-07,0.83511,2.89854,499.9,2.9233918128654968
TR-020980,Grand Rapids,Green Bay,119.7,Reefer,18072.0,2025-05-13,1.28053,1.19782,349.91,2.9232247284878867
TR-030473,Jacksonville,Mobile,268.4,Flatbed,44833.0,2025-07-11,1.31556,1.26231,784.37,2.9223919523099853
TR-028067,Madison,Kansas City,208.7,Reefer,20118.0,2025-06-26,1.33215,2.91688,609.78,2.9218016291327262
TR-032179,Tulsa,Lubbock,462.2,Reefer,43081.0,2025-07-22,1.21933,1.19604,1350.4,2.9216789268714844
TR-013144,Grand Rapids,Green Bay,114.3,Reefer,19173.0,2025-03-25,1.07141,2.92587,333.93,2.9215223097112863
TR-047672,Hartford,Boston,183.4,Reefer,47500.0,2025-10-30,1.01179,1.21382,535.76,2.921264994547437
TR-020597,Nashville,Memphis,114.8,Dry Van,38160.0,2025-05-10,1.21953,1.30485,335.29,2.9206445993031362
TR-043089,New York,Hartford,125.2,Flatbed,25098.0,2025-09-30,0.90655,2.9363,365.66,2.920607028753994
TR-008800,Corpus Christi,San Antonio,214.4,Reefer,29655.0,2025-02-26,1.15795,2.91201,626.15,2.9204757462686564
TR-025928,Montgomery,Jacksonville,129.1,Dry Van,39003.0,2025-06-13,1.3612,2.9082,377.03,2.9204492641363284
TR-039205,Jacksonville,Atlanta,276.0,Reefer,33013.0,2025-09-05,1.00383,2.92689,806.04,2.9204347826086954
TR-026965,Milwaukee,Cincinnati,237.8,Reefer,27232.0,2025-06-19,1.38034,2.95451,694.47,2.920395290159798
TR-007930,San Antonio,Austin,114.9,Dry Van,35243.0,2025-02-20,1.10323,2.90891,335.53,2.920191470844212
TR-027696,Shreveport,Nashville,370.0,Flatbed,,2025-06-23,1.21302,2.91086,1080.4,2.9200000000000004
TR-028465,Baton Rouge,Lubbock,536.2,Reefer,36059.0,2025-06-28,1.25791,2.9493,1565.63,2.9198619917941064
TR-042045,Detroit,Toledo,149.7,Reefer,29399.0,2025-09-23,0.8831,2.91176,436.95,2.9188376753507015
TR-013356,Tampa,Montgomery,266.7,Reefer,35108.0,2025-03-26,1.21811,2.92825,778.43,2.9187476565429322
TR-040018,Milwaukee,Dayton,187.8,Flatbed,40518.0,2025-09-10,1.01251,2.9023,548.09,2.9184771033013845
TR-004521,Indianapolis,Kansas City,192.6,Reefer,34087.0,2025-01-29,1.04602,2.91846,562.08,2.9183800623052965
TR-021147,Columbia,Atlanta,213.1,Reefer,31979.0,2025-05-14,1.33461,1.24859,621.9,2.918348193336462
TR-045876,Montgomery,Tampa,269.5,Reefer,38155.0,2025-10-18,0.88489,1.19103,786.48,2.9182931354359924
TR-012475,El Paso,Salt Lake City,261.7,Reefer,37383.0,2025-03-20,1.22035,2.88764,763.69,2.9181887657623236
TR-046119,Memphis,Atlanta,237.9,Reefer,39843.0,2025-10-19,0.86087,1.19767,694.21,2.91807482135351
TR-027776,Memphis,Kansas City,335.0,Flatbed,43871.0,2025-06-24,1.26638,2.92199,977.53,2.9179999999999997
TR-026651,Atlanta,Montgomery,298.6,Reefer,30981.0,2025-06-17,1.26823,2.9452,871.27,2.9178499665103814
TR-030751,Lexington,Nashville,251.0,Reefer,37441.0,2025-07-13,1.12457,1.19882,732.38,2.917848605577689
TR-013729,Birmingham,Memphis,246.0,Reefer,30280.0,2025-03-28,1.12579,2.91568,717.79,2.917845528455284
TR-031930,Columbia,Lexington,232.0,Reefer,39713.0,2025-07-20,1.15612,1.21092,676.94,2.9178448275862072
TR-030025,Baltimore,Providence,226.1,Reefer,39477.0,2025-07-08,1.24521,1.23318,659.71,2.917779743476338
TR-025218,Austin,San Antonio,111.4,Dry Van,32376.0,2025-06-08,1.15839,2.94303,325.03,2.917684021543985
TR-016052,Oklahoma City,Lubbock,204.8,Flatbed,27469.0,2025-04-11,1.22704,1.1831,597.45,2.917236328125
TR-028716,Milwaukee,Cincinnati,229.9,Reefer,21458.0,2025-06-30,1.19997,2.93418,670.67,2.9172248803827747
TR-025214,St. Louis,Louisville,191.9,Flatbed,30826.0,2025-06-08,1.18915,2.89545,559.77,2.9169880145909324
TR-019195,St. Louis,Memphis,239.5,Flatbed,47500.0,2025-05-01,1.42917,1.27379,698.6,2.916910229645094
TR-020469,Columbia,Savannah,112.6,Flatbed,28921.0,2025-05-09,1.38076,1.25217,328.44,2.9168738898756663
TR-011849,Shreveport,Houston,244.5,Reefer,26035.0,2025-03-17,0.97075,2.91516,713.11,2.916605316973415
TR-003619,Atlanta,Cincinnati,213.8,Reefer,39058.0,2025-01-23,1.062,2.94244,623.51,2.916323666978484
TR-029126,El Paso,Tucson,301.6,Reefer,36159.0,2025-07-03,1.34337,1.26102,879.49,2.916080901856764
TR-036972,Chattanooga,Atlanta,82.2,Dry Van,32568.0,2025-08-22,1.05348,1.99329,239.63,2.915206812652068
TR-021823,Hartford,New York,123.0,Reefer,15814.0,2025-05-18,1.22564,1.23343,358.57,2.91520325203252
TR-019842,Memphis,Nashville,121.9,Dry Van,37002.0,2025-05-05,1.16534,1.21832,355.36,2.915176374077112
TR-032232,Oklahoma City,Lubbock,197.6,Dry Van,40418.0,2025-07-22,1.20192,1.23333,576.02,2.915080971659919
TR-025497,Grand Rapids,Detroit,145.3,Reefer,28343.0,2025-06-10,1.30274,2.88702,423.55,2.9150034411562284
TR-020711,Lexington,Chattanooga,217.1,Reefer,32287.0,2025-05-11,1.204,1.2389,632.8,2.9147858129894058
TR-029038,Jacksonville,Atlanta,261.9,Reefer,32996.0,2025-07-02,1.32479,1.24698,763.35,2.914662084765178
TR-026123,Shreveport,Dallas,158.2,Dry Van,22472.0,2025-06-14,1.2524,2.92413,461.07,2.9144753476611887
TR-013533,Corpus Christi,Lubbock,315.9,Reefer,33526.0,2025-03-27,1.1732,2.89858,920.65,2.914371636593859
TR-017316,Fresno,Bakersfield,236.5,Reefer,42557.0,2025-04-19,1.21489,1.19579,689.24,2.9143340380549683
TR-016020,Chattanooga,Atlanta,109.6,Flatbed,29406.0,2025-04-11,1.21511,1.26388,319.41,2.9143248175182483
TR-005402,Lexington,Cincinnati,129.4,Flatbed,42444.0,2025-02-03,0.894,2.89662,377.1,2.9142194744976817
TR-026135,Lubbock,San Antonio,125.0,Dry Van,29866.0,2025-06-14,1.29055,2.9125,364.26,2.91408
TR-016846,Fort Wayne,Toledo,103.3,Reefer,22806.0,2025-04-16,1.35001,1.19081,301.02,2.914036786060019
TR-027104,Lexington,Dayton,257.5,Reefer,34037.0,2025-06-20,1.29645,2.91863,750.36,2.9140194174757283
TR-031654,Memphis,Cincinnati,222.5,Reefer,28455.0,2025-07-18,1.30403,1.26414,648.31,2.9137528089887637
TR-041913,Nashville,Jacksonville,357.0,Reefer,47500.0,2025-09-22,0.82065,2.89152,1040.12,2.9135014005602238
TR-031093,Birmingham,Montgomery,202.0,Reefer,23603.0,2025-07-15,1.24364,1.19873,588.42,2.9129702970297027
TR-012183,Nashville,St. Louis,274.1,Flatbed,41183.0,2025-03-19,1.14575,2.94377,798.44,2.9129514775629333
TR-041473,Phoenix,Tucson,280.6,Reefer,-44395.0,2025-09-20,0.87193,2.91009,817.29,2.912651461154668
TR-033132,Indianapolis,Louisville,155.8,Flatbed,35367.0,2025-07-28,0.93817,1.23326,453.76,2.9124518613607187
TR-028960,Baton Rouge,Lubbock,508.9,Reefer,41188.0,2025-07-02,1.35218,1.25457,1482.09,2.9123403419139318
TR-012712,Atlanta,Lexington,214.2,Reefer,33302.0,2025-03-22,1.0898,2.92947,623.82,2.912324929971989
TR-023520,Baton Rouge,Houston,150.6,Dry Van,29300.0,2025-05-29,1.33983,1.24969,438.5,2.911686586985392
TR-034352,Columbia,Atlanta,208.9,Reefer,38213.0,2025-08-04,0.94316,2.16728,608.22,2.9115366203925324
TR-045382,Greensboro,Columbia,119.6,Flatbed,22083.0,2025-10-15,1.04229,1.20097,348.2,2.911371237458194
TR-030546,Phoenix,Los Angeles,70.0,Dry Van,41759.0,2025-07-11,1.28355,1.23334,203.79,2.911285714285714
TR-027598,Amarillo,Lubbock,417.5,Reefer,38852.0,2025-06-23,1.21959,2.93236,1215.42,2.911185628742515
TR-025754,Bakersfield,Tucson,319.8,Reefer,34604.0,2025-06-11,1.34784,2.9072,930.86,2.9107567229518447
TR-047650,Corpus Christi,San Antonio,206.5,Flatbed,26944.0,2025-10-30,1.05045,1.25373,601.03,2.9105569007263923
TR-029207,Jacksonville,Columbia,246.5,Reefer,32356.0,2025-07-03,1.36114,1.20289,717.4,2.910344827586207
TR-042363,Lubbock,San Antonio,137.1,Dry Van,25827.0,2025-09-25,0.96594,2.90328,398.95,2.909919766593727
TR-039056,Nashville,Cincinnati,187.6,Flatbed,31118.0,2025-09-04,1.02669,2.93187,545.79,2.9093283582089553
